LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,44.2,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,43.8,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,43.9,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,43.6,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,43.8,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,43.4,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,43.9,,
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,43.7,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITC4,Lombardy,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,43.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,36.4,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,34.3,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,36.9,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,40.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,39.4,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,41.3,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,42.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,40.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,40.7,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,40.7,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,42.4,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,44.4,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,46.9,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,47.6,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,46.7,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,46.4,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,46.5,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,46.5,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,47.3,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,47.1,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,46.8,,
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,47,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF1,Abruzzo,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,46.8,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,36.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,34.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,35.3,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,36.8,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,36.6,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,37.1,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,38.1,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,38.6,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,38.1,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,39.1,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,38.4,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,37.6,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,39.6,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,40.9,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,41.5,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,41.4,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,40.7,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,40.2,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,42.6,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,43.4,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,43.8,,
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,43.5,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF2,Molise,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,42.9,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,31.8,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,30.3,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,31,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,32.2,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,32,B,Break
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,32,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,32.4,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,32.2,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,31.7,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,32.7,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,33.2,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,34.9,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,35.9,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,36.5,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,36.9,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,36.3,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,36.8,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,37.2,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,37.5,,
ITA,Italy,ITF3,Campania,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L3T4,Upper secondary and post-secondary non-tertiary education,T,Total,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,37.3,,
