ITTER107,Territory,TIPO_DATO_CN1,Aggregate,BRANCA_ATTIVITAREV2,Breakdown by industry (NACE Rev2),PRODOTTI1,Non financial assets,VAL,Valuation,CORREZ,Adjustment,T_BIS,Edition,TIME,Select time,Value,Flag Codes,Flags
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2006,2006,76797,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2007,2007,80714.3,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2008,2008,80482,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2009,2009,73063.2,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2010,2010,70862.5,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2011,2011,71873.4,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2012,2012,63570.8,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2013,2013,60144.6,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2014,2014,59620.1,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2015,2015,59260.5,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2016,2016,63037.4,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2017,2017,66011.8,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2010,2010,33459.6,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2011,2011,33090.2,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2012,2012,29446,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2013,2013,26838.5,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2014,2014,25158.2,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2015,2015,23615.1,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2016,2016,25067,,
ITC4,Lombardia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2017,2017,26155.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2010,2010,3006,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2011,2011,3050.8,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2012,2012,2876.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2013,2013,2849.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2014,2014,2780.5,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2015,2015,2931.3,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2016,2016,2757.6,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2017,2017,3044.9,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2010,2010,857.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2011,2011,838.6,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2012,2012,809.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2013,2013,706.7,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2014,2014,619.9,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2015,2015,562.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2016,2016,494.3,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2017,2017,490,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2000,2000,4256.8,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2001,2001,4654.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2002,2002,4671,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2003,2003,4580.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2004,2004,4846.2,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2005,2005,5184.7,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2006,2006,5281.9,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2007,2007,4794.6,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2008,2008,4863.5,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2009,2009,4418.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2010,2010,4725.2,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2011,2011,4922.1,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2012,2012,4619.7,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2013,2013,4637.6,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2014,2014,4688.4,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2015,2015,4865.2,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2016,2016,5089,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2017,2017,5430.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2000,2000,1221.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2001,2001,1315.8,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2002,2002,1356.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2003,2003,1355.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2004,2004,1340.4,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2005,2005,1282.2,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2006,2006,1335.1,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2007,2007,1375.9,,
ITC2,Valle d'Aosta / Vallée d'Aoste,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2020M5,May-20,2008,2008,1449.9,,
