ITTER107,Territory,TIPO_DATO35,Data type,GIUST_REATO,Type of crime,SEXISTAT1,Gender,TIME,Select time,Value,Flag Codes,Flags
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2005,2005,481,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2006,2006,419,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2007,2007,430,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2008,2008,438,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2009,2009,474,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2010,2010,503,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2011,2011,436,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2012,2012,411,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2013,2013,542,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2014,2014,443,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2015,2015,576,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2016,2016,612,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,AFS,mafia-style or organized crime associations,9,total,2017,2017,795,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2000,2000,288,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2001,2001,248,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2002,2002,194,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2003,2003,232,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2004,2004,273,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2005,2005,203,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2006,2006,223,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2007,2007,334,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2008,2008,447,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2009,2009,441,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2010,2010,446,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2011,2011,506,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2012,2012,481,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2013,2013,459,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2014,2014,438,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2015,2015,461,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2016,2016,440,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,2,females,2017,2017,327,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2000,2000,1820,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2001,2001,1686,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2002,2002,1409,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2003,2003,1503,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2004,2004,1775,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2005,2005,1515,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2006,2006,1550,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2007,2007,2127,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2008,2008,3027,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2009,2009,3031,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2010,2010,2946,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2011,2011,3239,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2012,2012,3071,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2013,2013,2884,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2014,2014,2666,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2015,2015,2524,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2016,2016,2587,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2017,2017,2797,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2000,2000,109,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2001,2001,66,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2002,2002,114,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2003,2003,69,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2004,2004,60,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2005,2005,52,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2006,2006,46,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2007,2007,36,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2008,2008,47,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2009,2009,43,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2010,2010,30,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2011,2011,35,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2012,2012,47,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2013,2013,41,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2014,2014,40,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2015,2015,47,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2016,2016,34,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,ABS,abuse of official duties in cases not specifically provided by the law,1,males,2017,2017,47,,
IT,Italy,FELONYN,number of persons convicted of felony by final judgement,COS,illegal abuse of a position or office for personal gain ,2,females,2000,2000,3,,
